Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Predicted Damage (1-Fairy),Predicted Damage (2-Fairy),Predicted Damage (3-Fairy),Predicted Damage (4-Fairy),Rank
743,Core3,Day,148,RF,IWS 2000,100,100,0,6,0,AP Round (5-Star),-,Camo Cloak (5-Star),5254,262,315,367,420,95
743,Core3,Day,197,RF,Carcano M1891,100,100,0,7,0,AP Round (5-Star),-,Camo Cloak (5-Star),5235,261,314,366,418,96
743,Core3,Day,247,RF,K31,100,100,0,3,0,AP Round (5-Star),-,Camo Cloak (5-Star),5215,260,312,365,417,97
743,Core3,Day,238,MG,QJY-88,74,100,0,4,0,Sniper Round (5-Star),-,-,3796,227,273,318,364,98
743,Core3,Day,156,SG,Super-Shorty,69,100,0,1,0,-,Flash Shell (5-Star),-,2197,192,230,269,307,99
743,Core3,Day,94,SMG,Type64,48,100,0,1,0,X-Exo (4-Star),-,-,1339,150,180,210,241,100
743,Core3,Day,329,RF,SVCh,70,100,0,4,0,Sniper Round (5-Star),-,-,3000,150,180,210,240,101
743,Core3,Day,1029,AR,Agent 416,99,100,0,10,0,Exclusive (5-Star),Exclusive (5-Star),Exclusive (5-Star),1045,130,156,182,209,102
743,Core3,Day,159,SG,RMB-93,36,100,0,1,0,-,-,-,1250,109,131,153,175,103
743,Core3,Day,339,MG,RPK-203,50,100,0,4,0,-,-,-,1663,83,99,116,133,104
743,Core3,Day,302,SG,Defender,83,90,0,10,0,-,Exclusive (5-Star),Night Equip (5-Star),900,78,94,110,126,105
743,Core3,Day,310,HG,Rex Zero 1,32,100,0,4,0,-,-,-,509,44,53,62,71,106
743,Core3,Day,338,AR,SIG MCX,30,100,0,4,0,-,-,-,342,42,51,59,68,107
743,Core3,Day,106,AR,FAL,17,100,0,5,0,-,-,-,288,36,43,50,57,108
743,Core3,Day,316,RF,General Liu,30,100,0,4,0,-,-,-,714,35,42,49,57,109
743,Core3,Day,337,RF,De Lisle,30,100,0,4,0,-,-,-,671,33,40,46,53,110
743,Core3,Day,293,AR,AK-15,1,50,0,8,0,-,-,-,224,28,33,39,44,111
743,Core3,Day,352,SG,Nova,1,50,0,7,0,-,-,-,293,25,30,35,41,112
743,Core3,Day,351,SG,M26-MASS,1,50,0,1,0,-,-,-,256,22,26,31,35,113
743,Core3,Day,24,SMG,PP-2000,1,50,0,1,0,-,-,-,189,21,25,29,34,114
743,Core3,Day,1009,HG,El Clear,9,100,0,4,0,-,-,-,190,16,19,23,26,115
743,Core3,Day,125,MG,Gr MG4,10,100,0,4,0,-,-,-,319,15,19,22,25,116
743,Core3,Day,231,RF,M82A1,11,100,0,4,0,-,-,-,257,12,15,17,20,117
743,Core3,Day,1031,RF,Pekola,10,100,0,6,0,-,-,-,247,12,14,17,19,118
743,Core3,Day,34,RF,M1 Garand,1,50,0,1,0,-,-,-,175,8,10,12,14,119
743,Core3,Day,41,RF,SKS,1,50,0,1,0,-,-,-,162,8,9,11,12,120
746,Core6,Day,20055,AR,M4A1 Mod,119,200,1,10,10,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),8492,1061,1273,1486,1698,1
746,Core6,Day,253,MG,Lewis,100,100,0,8,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13665,1024,1229,1434,1639,2
746,Core6,Day,292,MG,RPK-16,100,100,0,10,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13418,1006,1207,1408,1610,3
746,Core6,Day,188,SG,S.A.T.8,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),8040,1005,1206,1407,1608,4
746,Core6,Day,323,SG,LTLX7000,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),8007,1000,1201,1401,1601,5
746,Core6,Day,173,MG,PKP,100,100,0,5,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13132,984,1181,1378,1575,6
746,Core6,Day,229,SG,M870,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),7823,977,1173,1369,1564,7
746,Core6,Day,109,MG,Gr MG5,100,100,0,6,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13007,975,1170,1365,1560,8
746,Core6,Day,20075,MG,M1918 Mod,115,100,0,1,2,Special AP Round (5-Star),Auxiliary Sights (5-Star),Exclusive (5-Star),12917,968,1162,1356,1550,9
746,Core6,Day,282,SG,DP-12,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),7734,966,1160,1353,1546,10
746,Core6,Day,275,MG,M1895 CB,100,100,0,10,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),12840,963,1155,1348,1540,11
746,Core6,Day,20081,MG,LWMMG Mod,113,100,0,10,7,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),12798,959,1151,1343,1535,12
746,Core6,Day,20154,SG,M500 Mod,117,100,0,1,10,Armor Plate (5-Star),Buckshot Shell (5-Star),Exclusive (5-Star),7653,956,1147,1339,1530,13
746,Core6,Day,276,MG,Kord,100,100,0,10,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),12638,947,1137,1326,1516,14
746,Core6,Day,160,SG,Saiga-12,100,100,0,5,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Holographic (5-Star),7499,937,1124,1312,1499,15
746,Core6,Day,20122,AR,Gr G11 Mod,116,100,0,10,10,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),7474,934,1121,1307,1494,16
746,Core6,Day,20065,AR,416 Mod,117,100,0,10,10,Exclusive (5-Star),HV Round (5-Star),Exclusive (5-Star),7162,895,1074,1253,1432,17
746,Core6,Day,189,SG,USAS-12,100,100,0,1,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Holographic (5-Star),7034,879,1055,1230,1406,18
746,Core6,Day,162,SG,SPAS-12,100,100,0,2,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Holographic (5-Star),6966,870,1044,1219,1393,19
746,Core6,Day,85,MG,PK,90,100,0,5,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),11453,858,1030,1202,1374,20
746,Core6,Day,213,SMG,C-MS,100,100,0,10,0,Chip (5-Star),AP Round (5-Star),Holographic (5-Star),7463,839,1007,1175,1343,21
746,Core6,Day,1025,SG,Triela,100,100,0,1,0,Armor Plate (4-Star),Exclusive (5-Star),Holographic (5-Star),6461,807,969,1130,1292,22
746,Core6,Day,206,AR,AK-12,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6446,805,966,1128,1289,23
746,Core6,Day,20057,AR,ST AR-15 Mod,120,200,1,10,10,Optical (5-Star),Auxiliary Sights (5-Star),Exclusive (5-Star),6406,800,960,1121,1281,24
746,Core6,Day,20143,SMG,RO635 Mod,115,98,0,10,10,Exclusive (5-Star),HP Round (5-Star),Holographic (5-Star),7090,797,957,1116,1276,25
746,Core6,Day,205,AR,AN-94,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6371,796,955,1114,1274,26
746,Core6,Day,20026,SMG,Gr MP5 Mod,115,100,0,10,10,Exclusive (5-Star),HP Round (5-Star),Exclusive (5-Star),7069,795,954,1113,1272,27
746,Core6,Day,1027,AR,Angelica,100,100,0,8,0,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),6146,768,921,1075,1229,28
746,Core6,Day,20060,AR,AS Val Mod,115,100,0,10,10,Holographic (5-Star),Exclusive (5-Star),Chip (5-Star),6136,767,920,1073,1227,29
746,Core6,Day,274,AR,ACR,100,100,0,8,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5968,746,895,1044,1193,30
746,Core6,Day,194,AR,K2,100,100,0,8,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5843,730,876,1022,1168,31
746,Core6,Day,172,AR,Am RFB,100,100,0,8,0,Exclusive (5-Star),HV Round (5-Star),Chip (5-Star),5818,727,872,1018,1163,32
746,Core6,Day,236,AR,K11,100,100,0,4,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5763,720,864,1008,1152,33
746,Core6,Day,20056,AR,M4 SOPMOD II Mod,111,100,0,7,7,Optical (5-Star),Auxiliary Sights (5-Star),HV Round (5-Star),5735,716,860,1003,1147,34
746,Core6,Day,215,AR,MDR,100,100,0,4,0,Exclusive (5-Star),HV Round (5-Star),Chip (5-Star),5736,717,860,1003,1147,35
746,Core6,Day,16,SMG,Thompson,100,100,0,10,0,Exclusive (5-Star),HP Round (5-Star),Holographic (5-Star),6370,716,859,1003,1146,36
746,Core6,Day,245,SMG,P90,100,100,0,8,0,Chip (5-Star),HP Round (5-Star),Holographic (5-Star),6339,713,855,998,1141,37
746,Core6,Day,20053,RF,NTW-20 Mod,115,100,0,9,7,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),7126,712,855,997,1140,38
746,Core6,Day,50,RF,Lee Enfield,100,100,0,10,0,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6968,696,836,975,1114,39
746,Core6,Day,266,RF,R93,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6957,695,834,973,1113,40
746,Core6,Day,1024,RF,Rico,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),6907,690,828,966,1105,41
746,Core6,Day,20252,RF,KSVK Mod,118,100,0,4,10,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6895,689,827,965,1103,42
746,Core6,Day,36,RF,Springfield,100,100,0,1,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6821,682,818,954,1091,43
746,Core6,Day,311,SMG,Lusa,100,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),6055,681,817,953,1089,44
746,Core6,Day,330,AR,FX-05,100,100,0,10,0,Silencer (5-Star),HV Round (5-Star),Chip (5-Star),5438,679,815,951,1087,45
746,Core6,Day,62,AR,Gr G41,100,100,0,5,0,Silencer (5-Star),HV Round (5-Star),Chip (5-Star),5406,675,810,946,1081,46
746,Core6,Day,20039,RF,Mosin-Nagant Mod,115,100,0,4,5,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),6736,673,808,943,1077,47
746,Core6,Day,54,AR,M16A1,100,100,0,4,0,HV Round (5-Star),T-Exo (5-Star),Chip (5-Star),5382,672,807,941,1076,48
746,Core6,Day,130,AR,Type97,100,100,0,3,0,Exclusive (5-Star),HV Round (5-Star),Chip (5-Star),5355,669,803,937,1071,49
746,Core6,Day,20037,RF,M14 Mod,112,100,0,8,8,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6674,667,800,934,1067,50
746,Core6,Day,48,RF,WA2000,100,100,0,8,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6670,667,800,933,1067,51
746,Core6,Day,20095,RF,Type88 Mod,115,100,0,10,10,Exclusive (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6644,664,797,930,1063,52
746,Core6,Day,161,SG,Type97S,100,100,0,1,0,-,Slug Shell (5-Star),Optical (5-Star),5311,663,796,929,1062,53
746,Core6,Day,20101,SMG,UMP9 Mod,110,100,0,5,5,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),5896,663,795,928,1061,54
746,Core6,Day,234,SMG,JS 9,100,100,0,8,0,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),5889,662,795,927,1060,55
746,Core6,Day,20103,SMG,UMP45 Mod,110,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),5891,662,795,927,1060,56
746,Core6,Day,296,RF,Gr SL8,100,100,0,7,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6622,662,794,927,1059,57
746,Core6,Day,257,RF,M200,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6586,658,790,922,1053,58
746,Core6,Day,127,SMG,Type79,100,100,0,6,0,T-Exo (5-Star),Exclusive (5-Star),Silencer (5-Star),5848,657,789,921,1052,59
746,Core6,Day,104,SMG,Gr G36c,100,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),5848,657,789,921,1052,60
746,Core6,Day,198,RF,Carcano M91/38,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6552,655,786,917,1048,61
746,Core6,Day,20032,SMG,Micro Uzi Mod,115,100,0,6,4,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),5741,645,775,904,1033,62
746,Core6,Day,251,SMG,X95,100,100,0,6,0,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),5689,640,768,896,1024,63
746,Core6,Day,270,RF,4 Shiki,100,100,0,9,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6363,636,763,890,1018,64
746,Core6,Day,148,RF,IWS 2000,100,100,0,6,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6316,631,757,884,1010,65
746,Core6,Day,247,RF,K31,100,100,0,3,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6301,630,756,882,1008,66
746,Core6,Day,1028,SMG,Agent Vector,100,100,0,8,0,T-Exo (5-Star),Exclusive (5-Star),Silencer (5-Star),5603,630,756,882,1008,67
746,Core6,Day,135,SMG,SR-3MP,100,100,0,8,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5569,626,751,877,1002,68
746,Core6,Day,20,SMG,Vector,100,100,0,10,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5565,626,751,876,1001,69
746,Core6,Day,197,RF,Carcano M1891,100,100,0,7,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6258,625,750,876,1001,70
746,Core6,Day,77,MG,M2HB,90,100,0,4,0,AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),7750,581,697,813,930,71
746,Core6,Day,196,AR,Zas M21,96,100,0,7,0,Silencer (5-Star),-,Chip (5-Star),4653,581,697,814,930,72
746,Core6,Day,29,SMG,STEN MkⅡ,93,100,0,4,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5039,566,680,793,907,73
746,Core6,Day,46,RF,Kar98k,100,100,0,8,0,AP Round (5-Star),Optical (5-Star),-,5561,556,667,778,889,74
746,Core6,Day,171,AR,Ribeyrolles,100,100,0,10,0,Optical (5-Star),-,T-Exo (5-Star),4339,542,650,759,867,75
746,Core6,Day,18,SMG,Ingram,100,100,0,5,0,T-Exo (5-Star),Signal Flare (5-Star),Optical (5-Star),4790,538,646,754,862,76
746,Core6,Day,118,AR,9A-91,100,100,0,10,0,Optical (5-Star),-,T-Exo (5-Star),4314,539,647,754,862,77
746,Core6,Day,27,SMG,Skorpion,100,100,0,3,0,T-Exo (5-Star),Signal Flare (5-Star),Night Equip (5-Star),4643,522,626,731,835,78
746,Core6,Day,22,SMG,PPS-43,90,100,0,3,0,T-Exo (5-Star),Signal Flare (5-Star),Night Equip (5-Star),4187,471,565,659,753,79
746,Core6,Day,70,AR,FF FNC,100,100,0,4,0,Night Equip (5-Star),-,T-Exo (5-Star),3637,454,545,636,727,80
746,Core6,Day,105,AR,OTs-12,91,100,0,3,0,Night Equip (5-Star),-,T-Exo (5-Star),3307,413,496,578,661,81
746,Core6,Day,183,HG,Contender,100,100,0,8,0,Night Equip (5-Star),Sniper Round (5-Star),T-Exo (5-Star),4197,367,440,514,587,82
746,Core6,Day,20097,HG,M950A Mod,115,100,0,10,10,Exclusive (5-Star),Signal Flare (5-Star),X-Exo (5-Star),4115,360,432,504,576,83
746,Core6,Day,306,AR,AK-Alfa,82,100,0,2,0,Night Equip (5-Star),-,T-Exo (5-Star),2855,356,428,499,571,84
746,Core6,Day,20221,HG,GSh-18 Mod,117,100,0,6,6,Night Equip (5-Star),Exclusive (5-Star),X-Exo (5-Star),3874,338,406,474,542,85
746,Core6,Day,20007,HG,Stechkin Mod,112,100,0,10,4,Exclusive (5-Star),Signal Flare (5-Star),X-Exo (5-Star),3707,324,389,454,518,86
746,Core6,Day,233,HG,Px4 Storm,100,100,0,10,0,Exclusive (5-Star),Signal Flare (5-Star),X-Exo (5-Star),3674,321,385,450,514,87
746,Core6,Day,20001,HG,SAA Mod,115,100,0,10,10,Night Equip (5-Star),Signal Flare (5-Star),X-Exo (5-Star),3529,308,370,432,494,88
746,Core6,Day,329,RF,SVCh,70,100,0,4,0,Sniper Round (5-Star),-,-,3000,300,360,420,480,89
746,Core6,Day,242,HG,P22,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3329,291,349,407,466,90
746,Core6,Day,96,HG,Grizzly,100,100,0,10,0,Night Equip (5-Star),-,Exclusive (5-Star),3317,290,348,406,464,91
746,Core6,Day,294,HG,Webley,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3303,289,346,404,462,92
746,Core6,Day,238,MG,QJY-88,74,100,0,4,0,Sniper Round (5-Star),-,-,3796,284,341,398,455,93
746,Core6,Day,303,HG,HP-35,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3244,283,340,397,454,94
746,Core6,Day,250,HG,HS2000,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3240,283,340,396,453,95
746,Core6,Day,4,HG,Python,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3231,282,339,395,452,96
746,Core6,Day,156,SG,Super-Shorty,69,100,0,1,0,-,Flash Shell (5-Star),-,2197,274,329,384,439,97
746,Core6,Day,285,HG,C-93,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (4-Star),3124,273,328,382,437,98
746,Core6,Day,272,HG,Desert Eagle,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (4-Star),3120,273,327,382,436,99
746,Core6,Day,181,AR,T91,70,100,0,3,0,Night Equip (5-Star),-,-,2163,270,324,378,432,100
746,Core6,Day,159,SG,RMB-93,36,100,0,1,0,-,-,-,1250,156,187,218,250,101
746,Core6,Day,94,SMG,Type64,48,100,0,1,0,X-Exo (4-Star),-,-,1339,150,180,210,241,102
746,Core6,Day,1029,AR,Agent 416,99,100,0,10,0,Exclusive (5-Star),Exclusive (5-Star),Exclusive (5-Star),1045,130,156,182,209,103
746,Core6,Day,339,MG,RPK-203,50,100,0,4,0,-,-,-,1663,124,149,174,199,104
746,Core6,Day,302,SG,Defender,83,90,0,10,0,-,Flash Shell (5-Star),Night Equip (5-Star),918,114,137,160,183,105
746,Core6,Day,316,RF,General Liu,30,100,0,4,0,-,-,-,714,71,85,99,114,106
746,Core6,Day,337,RF,De Lisle,30,100,0,4,0,-,-,-,671,67,80,93,107,107
746,Core6,Day,310,HG,Rex Zero 1,32,100,0,4,0,-,-,-,509,44,53,62,71,108
746,Core6,Day,338,AR,SIG MCX,30,100,0,4,0,-,-,-,342,42,51,59,68,109
746,Core6,Day,352,SG,Nova,1,50,0,7,0,-,-,-,293,36,43,51,58,110
746,Core6,Day,106,AR,FAL,17,100,0,5,0,-,-,-,288,36,43,50,57,111
746,Core6,Day,351,SG,M26-MASS,1,50,0,1,0,-,-,-,256,32,38,44,51,112
746,Core6,Day,293,AR,AK-15,1,50,0,8,0,-,-,-,224,28,33,39,44,113
746,Core6,Day,231,RF,M82A1,11,100,0,4,0,-,-,-,257,25,30,35,41,114
746,Core6,Day,1031,RF,Pekola,10,100,0,6,0,-,-,-,247,24,29,34,39,115
746,Core6,Day,125,MG,Gr MG4,10,100,0,4,0,-,-,-,319,23,28,33,38,116
746,Core6,Day,24,SMG,PP-2000,1,50,0,1,0,-,-,-,189,21,25,29,34,117
746,Core6,Day,34,RF,M1 Garand,1,50,0,1,0,-,-,-,175,17,21,24,28,118
746,Core6,Day,1009,HG,El Clear,9,100,0,4,0,-,-,-,190,16,19,23,26,119
746,Core6,Day,41,RF,SKS,1,50,0,1,0,-,-,-,162,16,19,22,25,120
748,Core8,Night,20055,AR,M4A1 Mod,119,200,1,10,10,Night Equip (5-Star),HV Round (5-Star),Exclusive (5-Star),7607,2091,2510,2928,3347,1
748,Core8,Night,330,AR,FX-05,100,100,0,10,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5281,1742,2091,2439,2788,2
748,Core8,Night,20122,AR,Gr G11 Mod,116,100,0,10,10,Night Equip (5-Star),HV Round (5-Star),Exclusive (5-Star),6275,1725,2070,2415,2761,3
748,Core8,Night,20065,AR,416 Mod,117,100,0,10,10,Night Equip (5-Star),HV Round (5-Star),Exclusive (5-Star),6171,1697,2036,2375,2715,4
748,Core8,Night,206,AR,AK-12,100,150,1,10,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),6122,1683,2020,2356,2693,5
748,Core8,Night,171,AR,Ribeyrolles,100,100,0,10,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5081,1676,2012,2347,2682,6
748,Core8,Night,205,AR,AN-94,100,150,1,10,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),6071,1669,2003,2337,2671,7
748,Core8,Night,20057,AR,ST AR-15 Mod,120,200,1,10,10,Optical (5-Star),Night Equip (5-Star),Exclusive (5-Star),5770,1586,1904,2221,2538,8
748,Core8,Night,20060,AR,AS Val Mod,115,100,0,10,10,Night Equip (5-Star),Exclusive (5-Star),Chip (5-Star),5768,1586,1903,2220,2537,9
748,Core8,Night,20143,SMG,RO635 Mod,115,98,0,10,10,Exclusive (5-Star),HP Round (5-Star),Night Equip (5-Star),6594,1566,1879,2192,2505,10
748,Core8,Night,1027,AR,Angelica,100,100,0,8,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5650,1553,1864,2175,2486,11
748,Core8,Night,274,AR,ACR,100,100,0,8,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5606,1541,1849,2158,2466,12
748,Core8,Night,213,SMG,C-MS,100,100,0,10,0,T-Exo (5-Star),AP Round (5-Star),Night Equip (5-Star),6360,1510,1812,2114,2416,13
748,Core8,Night,194,AR,K2,100,100,0,8,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5466,1503,1803,2104,2405,14
748,Core8,Night,236,AR,K11,100,100,0,4,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5408,1487,1784,2082,2379,15
748,Core8,Night,215,AR,MDR,100,100,0,4,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5355,1472,1767,2061,2356,16
748,Core8,Night,172,AR,Am RFB,100,100,0,8,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5343,1469,1763,2057,2350,17
748,Core8,Night,20026,SMG,Gr MP5 Mod,115,100,0,10,10,Exclusive (5-Star),HP Round (5-Star),Night Equip (5-Star),6069,1441,1729,2017,2306,18
748,Core8,Night,62,AR,Gr G41,100,100,0,5,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5224,1436,1723,2011,2298,19
748,Core8,Night,130,AR,Type97,100,100,0,3,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5185,1425,1711,1996,2281,20
748,Core8,Night,118,AR,9A-91,100,100,0,10,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5175,1423,1707,1992,2277,21
748,Core8,Night,16,SMG,Thompson,100,100,0,10,0,Exclusive (5-Star),HP Round (5-Star),Night Equip (5-Star),5924,1406,1688,1969,2251,22
748,Core8,Night,245,SMG,P90,100,100,0,8,0,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),5798,1377,1652,1927,2203,23
748,Core8,Night,311,SMG,Lusa,100,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),5686,1350,1620,1890,2160,24
748,Core8,Night,20101,SMG,UMP9 Mod,110,100,0,5,5,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),5559,1320,1584,1848,2112,25
748,Core8,Night,234,SMG,JS 9,100,100,0,8,0,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),5556,1319,1583,1847,2111,26
748,Core8,Night,20103,SMG,UMP45 Mod,110,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),5546,1317,1580,1844,2107,27
748,Core8,Night,104,SMG,Gr G36c,100,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),5487,1303,1563,1824,2085,28
748,Core8,Night,20032,SMG,Micro Uzi Mod,115,100,0,6,4,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5122,1216,1459,1703,1946,29
748,Core8,Night,127,SMG,Type79,100,100,0,6,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5095,1210,1452,1694,1936,30
748,Core8,Night,135,SMG,SR-3MP,100,100,0,8,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5076,1205,1446,1687,1928,31
748,Core8,Night,20,SMG,Vector,100,100,0,10,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5054,1200,1440,1680,1920,32
748,Core8,Night,251,SMG,X95,100,100,0,6,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5026,1193,1432,1671,1909,33
748,Core8,Night,1028,SMG,Agent Vector,100,100,0,8,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4989,1184,1421,1658,1895,34
748,Core8,Night,29,SMG,STEN MkⅡ,93,100,0,4,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4661,1106,1328,1549,1771,35
748,Core8,Night,18,SMG,Ingram,100,100,0,5,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4548,1080,1296,1512,1728,36
748,Core8,Night,27,SMG,Skorpion,100,100,0,3,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4490,1066,1279,1492,1706,37
748,Core8,Night,54,AR,M16A1,100,100,0,4,0,-,T-Exo (5-Star),Armor Plate (5-Star),3875,1065,1278,1491,1705,38
748,Core8,Night,22,SMG,PPS-43,90,100,0,3,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4075,967,1161,1354,1548,39
748,Core8,Night,1009,HG,El Clear,100,100,0,10,0,Exclusive (5-Star),HP Round (5-Star),X-Exo (5-Star),3465,909,1091,1273,1455,40
748,Core8,Night,323,SG,LTLX7000,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),7027,878,1054,1229,1405,41
748,Core8,Night,20097,HG,M950A Mod,115,100,0,10,10,Exclusive (5-Star),HP Round (5-Star),T-Exo (5-Star),3343,877,1053,1228,1404,42
748,Core8,Night,196,AR,Zas M21,96,100,0,7,0,Silencer (5-Star),-,T-Exo (5-Star),3128,860,1032,1204,1376,43
748,Core8,Night,188,SG,S.A.T.8,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),6837,854,1025,1196,1367,44
748,Core8,Night,20056,AR,M4 SOPMOD II Mod,111,100,0,7,7,Silencer (5-Star),Auxiliary Sights (5-Star),-,3064,842,1011,1179,1348,45
748,Core8,Night,183,HG,Contender,100,100,0,8,0,Auxiliary Sights (5-Star),AP Round (5-Star),T-Exo (5-Star),3174,833,999,1166,1333,46
748,Core8,Night,229,SG,M870,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),6634,829,995,1160,1326,47
748,Core8,Night,282,SG,DP-12,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),6526,815,978,1142,1305,48
