Datetime,Mission ID,Mission,Mission Attempt,Doll Type,Doll Name,Doll Rarity,Doll Core,Equip Type,Equip Name,Equip Rarity
2021-11-07 01:00:29,34,Data Retrieval IV,47,RF,SVT-38,2,0,,,
2021-11-07 01:02:22,34,Data Retrieval IV,48,AR,L85A1,2,0,,,
2021-11-07 01:02:38,34,Data Retrieval IV,48,HG,P38,2,0,,,
2021-11-07 01:05:17,34,Data Retrieval IV,49,HG,MP-446,2,0,,,
2021-11-07 01:05:42,34,Data Retrieval IV,49,SMG,M38,2,0,,,
2021-11-07 01:06:04,34,Data Retrieval IV,49,HG,M1911,2,0,,,
2021-11-07 01:08:37,34,Data Retrieval IV,50,HG,P38,2,0,,,
2021-11-07 01:09:03,34,Data Retrieval IV,50,HG,FF FNP9,2,0,,,
2021-11-07 01:09:28,34,Data Retrieval IV,50,RF,SVT-38,2,0,,,
2021-11-07 12:03:53,34,Data Retrieval IV,51,SMG,IDW,2,0,,,
2021-11-07 12:04:18,34,Data Retrieval IV,51,RF,FF FN49,2,0,,,
2021-11-07 12:04:38,34,Data Retrieval IV,51,HG,MP-446,2,0,,,
2021-11-07 12:06:24,34,Data Retrieval IV,52,RF,SVT-38,2,0,,,
2021-11-07 12:09:44,34,Data Retrieval IV,52,HG,P38,2,0,,,
2021-11-07 12:16:47,34,Data Retrieval IV,53,HG,Astra,3,1,,,
2021-11-07 12:17:13,34,Data Retrieval IV,53,RF,SVT-38,2,0,,,
2021-11-07 12:17:31,34,Data Retrieval IV,53,SMG,M38,2,0,,,
2021-11-07 12:19:43,34,Data Retrieval IV,54,SMG,M3,2,0,,,
2021-11-07 12:44:13,34,Data Retrieval IV,54,AR,Gr G3,2,0,,,
2021-11-07 12:44:54,34,Data Retrieval IV,55,SMG,Type64,2,0,,,
2021-11-07 12:45:19,34,Data Retrieval IV,55,RF,FF FN49,2,0,,,
2021-11-07 12:46:35,34,Data Retrieval IV,55,HG,P38,2,0,,,
2021-11-07 12:47:52,34,Data Retrieval IV,56,RF,FF FN49,2,0,,,
2021-11-07 12:48:19,34,Data Retrieval IV,56,AR,L85A1,2,0,,,
2021-11-07 12:48:44,34,Data Retrieval IV,56,HG,P38,2,0,,,
2021-11-07 12:49:32,34,Data Retrieval IV,57,RF,SVT-38,2,0,,,
2021-11-07 12:49:58,34,Data Retrieval IV,57,HG,MP-446,2,0,,,
2021-11-07 12:50:29,34,Data Retrieval IV,57,HG,M1895,2,0,,,
2021-11-07 12:51:13,34,Data Retrieval IV,58,HG,MP-446,2,0,,,
2021-11-07 12:51:39,34,Data Retrieval IV,58,HG,M1911,2,0,,,
2021-11-07 12:51:50,34,Data Retrieval IV,58,AR,SIG-510,2,0,,,
2021-11-07 12:53:03,34,Data Retrieval IV,59,MG,DP28,2,0,,,
2021-11-07 12:53:29,34,Data Retrieval IV,59,SMG,Gr MP5,4,3,,,
2021-11-07 12:53:43,34,Data Retrieval IV,59,SMG,m45,2,0,,,
2021-11-07 12:55:10,34,Data Retrieval IV,60,HG,M1911,2,0,,,
2021-11-07 12:55:25,34,Data Retrieval IV,60,HG,FF FNP9,2,0,,,
2021-11-07 12:56:35,34,Data Retrieval IV,61,SMG,Type64,2,0,,,
2021-11-07 12:56:55,34,Data Retrieval IV,61,HG,P38,2,0,,,
2021-11-07 12:58:04,34,Data Retrieval IV,62,RF,SVT-38,2,0,,,
2021-11-07 12:58:20,34,Data Retrieval IV,62,HG,P38,2,0,,,
2021-11-07 12:59:32,34,Data Retrieval IV,63,SMG,PP-2000,2,0,,,
2021-11-07 12:59:50,34,Data Retrieval IV,63,HG,P38,2,0,,,
2021-11-07 13:00:37,34,Data Retrieval IV,64,SMG,PP-2000,2,0,,,
2021-11-07 13:01:04,34,Data Retrieval IV,64,RF,G43,2,0,,,
2021-11-07 13:01:19,34,Data Retrieval IV,64,SMG,Type64,2,0,,,
2021-11-07 13:01:59,34,Data Retrieval IV,65,HG,P38,2,0,,,
2021-11-07 13:02:24,34,Data Retrieval IV,65,SMG,Micro Uzi,3,1,,,
2021-11-07 13:02:44,34,Data Retrieval IV,65,SMG,M3,2,0,,,
2021-11-07 13:03:37,34,Data Retrieval IV,66,HG,P38,2,0,,,
2021-11-07 13:04:02,34,Data Retrieval IV,66,AR,L85A1,2,0,,,
2021-11-07 13:06:16,34,Data Retrieval IV,66,RF,FF FN49,2,0,,,
2021-11-07 13:08:25,34,Data Retrieval IV,67,RF,SVT-38,2,0,,,
2021-11-07 13:08:51,34,Data Retrieval IV,67,HG,M1911,2,0,,,
2021-11-07 13:09:01,34,Data Retrieval IV,67,AR,L85A1,2,0,,,
2021-11-07 13:09:41,34,Data Retrieval IV,68,RF,SVT-38,2,0,,,
2021-11-07 13:10:06,34,Data Retrieval IV,68,MG,DP28,2,0,,,
2021-11-07 13:11:11,34,Data Retrieval IV,68,HG,P38,2,0,,,
2021-11-07 13:12:17,34,Data Retrieval IV,69,HG,P38,2,0,,,
2021-11-07 13:12:32,34,Data Retrieval IV,69,RF,SVT-38,2,0,,,
2021-11-07 13:13:50,34,Data Retrieval IV,70,AR,Galil,2,0,,,
2021-11-07 13:14:03,34,Data Retrieval IV,70,SMG,Spectre M4,2,0,,,
2021-11-07 13:14:42,34,Data Retrieval IV,71,SMG,m45,2,0,,,
2021-11-07 13:15:08,34,Data Retrieval IV,71,HG,PPK,2,0,,,
2021-11-07 13:15:26,34,Data Retrieval IV,71,MG,DP28,2,0,,,
2021-11-07 13:16:09,34,Data Retrieval IV,72,RF,SVT-38,2,0,,,
2021-11-07 13:16:34,34,Data Retrieval IV,72,RF,M1 Garand,3,1,,,
2021-11-07 13:18:32,34,Data Retrieval IV,72,SMG,m45,2,0,,,
2021-11-07 13:20:29,34,Data Retrieval IV,73,RF,SVT-38,2,0,,,
2021-11-07 13:20:52,34,Data Retrieval IV,73,HG,PPK,2,0,,,
2021-11-07 13:22:03,34,Data Retrieval IV,74,RF,SVT-38,2,0,,,
2021-11-07 13:22:28,34,Data Retrieval IV,74,HG,P38,2,0,,,
2021-11-07 13:22:46,34,Data Retrieval IV,74,HG,MP-446,2,0,,,
2021-11-07 13:24:20,34,Data Retrieval IV,75,MG,DP28,2,0,,,
2021-11-07 13:24:37,34,Data Retrieval IV,75,SMG,M3,2,0,,,
2021-11-07 13:25:31,34,Data Retrieval IV,76,HG,PPK,2,0,,,
2021-11-07 13:25:57,34,Data Retrieval IV,76,MG,MG34,2,0,,,
2021-11-07 13:26:19,34,Data Retrieval IV,76,HG,PPK,2,0,,,
2021-11-07 13:29:05,34,Data Retrieval IV,77,RF,SVT-38,2,0,,,
2021-11-07 13:29:25,34,Data Retrieval IV,77,RF,FF FN49,2,0,,,
2021-11-07 13:30:23,34,Data Retrieval IV,78,HG,P38,2,0,,,
2021-11-07 13:30:48,34,Data Retrieval IV,78,SMG,Type64,2,0,,,
2021-11-07 13:31:10,34,Data Retrieval IV,78,RF,G43,2,0,,,
2021-11-07 13:31:53,34,Data Retrieval IV,79,HG,MP-446,2,0,,,
2021-11-07 13:32:19,34,Data Retrieval IV,79,SMG,MP40,2,0,,,
2021-11-07 13:32:29,34,Data Retrieval IV,79,HG,PPK,2,0,,,
2021-11-07 13:33:22,34,Data Retrieval IV,80,HG,FF FNP9,2,0,,,
2021-11-07 13:33:48,34,Data Retrieval IV,80,HG,PPK,2,0,,,
2021-11-07 13:33:58,34,Data Retrieval IV,80,SMG,Type64,2,0,,,
2021-11-07 13:35:40,34,Data Retrieval IV,81,SMG,m45,2,0,,,
2021-11-07 13:36:06,34,Data Retrieval IV,81,MG,MG34,2,0,,,
2021-11-07 13:36:47,34,Data Retrieval IV,81,AR,Galil,2,0,,,
2021-11-07 13:38:37,34,Data Retrieval IV,82,AR,Galil,2,0,,,
2021-11-07 13:39:02,34,Data Retrieval IV,82,HG,P38,2,0,,,
2021-11-07 13:39:55,34,Data Retrieval IV,82,HG,P38,2,0,,,
2021-11-07 13:40:37,34,Data Retrieval IV,83,SMG,PPSh-41,2,0,,,
2021-11-07 13:41:02,34,Data Retrieval IV,83,SMG,M3,2,0,,,
2021-11-07 13:41:29,34,Data Retrieval IV,83,HG,M1911,2,0,,,
2021-11-07 13:50:44,34,Data Retrieval IV,84,RF,SKS,2,0,,,
2021-11-07 13:51:08,34,Data Retrieval IV,84,HG,FF FNP9,2,0,,,
2021-11-07 13:51:27,34,Data Retrieval IV,84,HG,M1895,2,0,,,
2021-11-07 13:52:08,34,Data Retrieval IV,85,RF,SKS,2,0,,,
2021-11-07 13:52:35,34,Data Retrieval IV,85,AR,Galil,2,0,,,
2021-11-07 13:53:14,34,Data Retrieval IV,85,AR,Gr G3,2,0,,,
2021-11-07 13:54:00,34,Data Retrieval IV,86,RF,SKS,2,0,,,
2021-11-07 13:54:26,34,Data Retrieval IV,86,HG,M1895,2,0,,,
2021-11-07 13:54:58,34,Data Retrieval IV,86,RF,FF FN49,2,0,,,
2021-11-07 13:56:02,34,Data Retrieval IV,87,HG,P38,2,0,,,
2021-11-07 13:56:27,34,Data Retrieval IV,87,RF,FF FN49,2,0,,,
2021-11-07 13:57:09,34,Data Retrieval IV,87,RF,FF FN49,2,0,,,
2021-11-07 13:58:20,34,Data Retrieval IV,88,RF,SKS,2,0,,,
2021-11-07 13:58:45,34,Data Retrieval IV,88,RF,SVT-38,2,0,,,
2021-11-07 13:59:04,34,Data Retrieval IV,88,HG,P38,2,0,,,
2021-11-07 14:00:18,34,Data Retrieval IV,89,AR,L85A1,2,0,,,
2021-11-07 14:00:43,34,Data Retrieval IV,89,SMG,m45,2,0,,,
2021-11-07 14:01:48,34,Data Retrieval IV,89,RF,FF FN49,2,0,,,
2021-11-07 14:02:44,34,Data Retrieval IV,90,HG,FF FNP9,2,0,,,
2021-11-07 14:03:10,34,Data Retrieval IV,90,HG,PPK,2,0,,,
2021-11-07 14:03:36,34,Data Retrieval IV,90,RF,FF FN49,2,0,,,
2021-11-07 14:05:11,34,Data Retrieval IV,91,RF,G43,2,0,,,
2021-11-07 14:05:32,34,Data Retrieval IV,91,HG,M1911,2,0,,,
2021-11-07 14:06:42,34,Data Retrieval IV,92,AR,Galil,2,0,,,
2021-11-07 14:07:11,34,Data Retrieval IV,92,MG,MG34,2,0,,,
2021-11-07 14:07:51,34,Data Retrieval IV,93,HG,FF FNP9,2,0,,,
2021-11-07 14:08:18,34,Data Retrieval IV,93,AR,SIG-510,2,0,,,
2021-11-07 14:08:51,34,Data Retrieval IV,93,AR,Gr G3,2,0,,,
2021-11-07 14:09:49,34,Data Retrieval IV,94,RF,FF FN49,2,0,,,
2021-11-07 14:10:14,34,Data Retrieval IV,94,HG,M1895,2,0,,,
2021-11-07 14:10:32,34,Data Retrieval IV,94,HG,P38,2,0,,,
2021-11-07 14:11:11,34,Data Retrieval IV,95,MG,DP28,2,0,,,
2021-11-07 14:11:35,34,Data Retrieval IV,95,RF,FF FN49,2,0,,,
2021-11-07 14:11:57,34,Data Retrieval IV,95,SMG,PP-2000,2,0,,,
2021-11-07 14:12:40,34,Data Retrieval IV,96,HG,FF FNP9,2,0,,,
2021-11-07 14:13:05,34,Data Retrieval IV,96,HG,MP-446,2,0,,,
2021-11-07 14:13:35,34,Data Retrieval IV,96,HG,P38,2,0,,,
2021-11-07 14:14:39,34,Data Retrieval IV,97,MG,DP28,2,0,,,
2021-11-07 14:15:52,34,Data Retrieval IV,97,AR,Galil,2,0,,,
2021-11-07 14:16:34,34,Data Retrieval IV,98,HG,P38,2,0,,,
2021-11-07 14:17:00,34,Data Retrieval IV,98,AR,SIG-510,2,0,,,
2021-11-07 14:17:17,34,Data Retrieval IV,98,AR,SIG-510,2,0,,,
2021-11-07 14:18:40,34,Data Retrieval IV,99,RF,SKS,2,0,,,
2021-11-07 14:18:55,34,Data Retrieval IV,99,HG,P38,2,0,,,
2021-11-07 14:19:59,34,Data Retrieval IV,100,SMG,M3,2,0,,,
2021-11-07 14:20:17,34,Data Retrieval IV,100,SMG,IDW,2,0,,,
2021-11-07 14:21:11,34,Data Retrieval IV,101,MG,DP28,2,0,,,
2021-11-07 14:21:36,34,Data Retrieval IV,101,RF,SVT-38,2,0,,,
2021-11-07 14:21:59,34,Data Retrieval IV,101,HG,FF FNP9,2,0,,,
2021-11-07 14:23:07,34,Data Retrieval IV,102,AR,SIG-510,2,0,,,
2021-11-07 14:23:24,34,Data Retrieval IV,102,RF,G43,2,0,,,
2021-11-07 14:24:24,34,Data Retrieval IV,103,HG,PPK,2,0,,,
2021-11-07 14:24:40,34,Data Retrieval IV,103,SMG,Type64,2,0,,,
2021-11-07 14:26:20,34,Data Retrieval IV,105,HG,FF FNP9,2,0,,,
2021-11-07 14:26:45,34,Data Retrieval IV,105,RF,FF FN49,2,0,,,
2021-11-07 14:27:03,34,Data Retrieval IV,105,AR,Gr G3,2,0,,,
2021-11-07 14:27:55,34,Data Retrieval IV,106,HG,MP-446,2,0,,,
2021-11-07 14:28:20,34,Data Retrieval IV,106,HG,M1895,2,0,,,
2021-11-07 14:28:33,34,Data Retrieval IV,106,SMG,M38,2,0,,,
2021-11-07 14:29:18,34,Data Retrieval IV,107,RF,SKS,2,0,,,
2021-11-07 14:29:43,34,Data Retrieval IV,107,HG,P38,2,0,,,
2021-11-07 14:30:07,34,Data Retrieval IV,107,AR,Gr G3,2,0,,,
2021-11-07 14:30:46,34,Data Retrieval IV,108,SMG,m45,2,0,,,
2021-11-07 14:31:11,34,Data Retrieval IV,108,RF,G43,2,0,,,
2021-11-07 14:31:35,34,Data Retrieval IV,108,RF,SKS,2,0,,,
2021-11-07 14:32:16,34,Data Retrieval IV,109,HG,FF FNP9,2,0,,,
2021-11-07 14:32:42,34,Data Retrieval IV,109,HG,M1911,2,0,,,
2021-11-07 14:33:03,34,Data Retrieval IV,109,HG,FF FNP9,2,0,,,
2021-11-07 14:34:09,34,Data Retrieval IV,110,SMG,Spectre M4,2,0,,,
2021-11-07 14:35:04,34,Data Retrieval IV,110,RF,SKS,2,0,,,
2021-11-07 14:36:18,34,Data Retrieval IV,111,AR,Galil,2,0,,,
2021-11-07 14:36:43,34,Data Retrieval IV,111,SMG,M3,2,0,,,
2021-11-07 14:37:07,34,Data Retrieval IV,111,HG,M1895,2,0,,,
2021-11-07 14:37:52,34,Data Retrieval IV,112,AR,Gr G3,2,0,,,
2021-11-07 14:38:17,34,Data Retrieval IV,112,HG,M1911,2,0,,,
2021-11-07 14:38:46,34,Data Retrieval IV,112,RF,SKS,2,0,,,
2021-11-07 14:39:29,34,Data Retrieval IV,113,AR,Gr G3,2,0,,,
2021-11-07 14:39:54,34,Data Retrieval IV,113,HG,M1895,2,0,,,
2021-11-07 14:40:13,34,Data Retrieval IV,113,HG,M1895,2,0,,,
2021-11-07 14:40:57,34,Data Retrieval IV,114,SMG,IDW,2,0,,,
2021-11-07 14:41:24,34,Data Retrieval IV,114,RF,SVT-38,2,0,,,
2021-11-07 14:41:45,34,Data Retrieval IV,114,HG,P38,2,0,,,
2021-11-07 14:42:55,34,Data Retrieval IV,115,HG,FF FNP9,2,0,,,
2021-11-07 14:43:22,34,Data Retrieval IV,115,HG,P38,2,0,,,
2021-11-07 14:43:44,34,Data Retrieval IV,115,MG,MG34,2,0,,,
2021-11-07 14:44:45,34,Data Retrieval IV,116,HG,PPK,2,0,,,
2021-11-07 14:44:56,34,Data Retrieval IV,116,SMG,M38,2,0,,,
2021-11-07 14:48:28,34,Data Retrieval IV,117,MG,DP28,2,0,,,
2021-11-07 14:48:53,34,Data Retrieval IV,117,HG,P38,2,0,,,
2021-11-07 14:49:16,34,Data Retrieval IV,117,HG,P38,2,0,,,
2021-11-07 14:50:01,34,Data Retrieval IV,118,AR,Galil,2,0,,,
2021-11-07 14:50:26,34,Data Retrieval IV,118,AR,SIG-510,2,0,,,
2021-11-07 14:50:44,34,Data Retrieval IV,118,AR,Galil,2,0,,,
2021-11-07 14:51:29,34,Data Retrieval IV,119,HG,P38,2,0,,,
2021-11-07 14:51:55,34,Data Retrieval IV,119,AR,SIG-510,2,0,,,
2021-11-07 14:52:20,34,Data Retrieval IV,119,HG,P38,2,0,,,
2021-11-07 14:53:02,34,Data Retrieval IV,120,AR,Galil,2,0,,,
2021-11-07 14:53:27,34,Data Retrieval IV,120,HG,PPK,2,0,,,
2021-11-07 14:53:44,34,Data Retrieval IV,120,SMG,M38,2,0,,,
2021-11-07 14:54:48,34,Data Retrieval IV,121,HG,M1911,2,0,,,
2021-11-07 14:55:07,34,Data Retrieval IV,121,AR,Galil,2,0,,,
2021-11-07 14:55:48,34,Data Retrieval IV,122,RF,SKS,2,0,,,
2021-11-07 14:56:13,34,Data Retrieval IV,122,HG,PPK,2,0,,,
2021-11-07 14:56:27,34,Data Retrieval IV,122,RF,FF FN49,2,0,,,
2021-11-07 14:57:08,34,Data Retrieval IV,123,HG,MP-446,2,0,,,
2021-11-07 14:57:33,34,Data Retrieval IV,123,RF,G43,2,0,,,
2021-11-07 14:57:48,34,Data Retrieval IV,123,HG,P38,2,0,,,
2021-11-07 14:59:13,34,Data Retrieval IV,124,HG,PPK,2,0,,,
2021-11-07 14:59:37,34,Data Retrieval IV,124,AR,AK-47,3,1,,,
2021-11-07 15:00:02,34,Data Retrieval IV,124,HG,P38,2,0,,,
2021-11-07 15:00:54,34,Data Retrieval IV,125,HG,P38,2,0,,,
2021-11-07 15:01:19,34,Data Retrieval IV,125,HG,M1895,2,0,,,
2021-11-07 15:01:32,34,Data Retrieval IV,125,RF,SVT-38,2,0,,,
2021-11-07 15:02:35,34,Data Retrieval IV,126,AR,Galil,2,0,,,
2021-11-07 15:08:59,34,Data Retrieval IV,126,HG,P38,2,0,,,
2021-11-07 15:11:18,34,Data Retrieval IV,127,SMG,PP-2000,2,0,,,
2021-11-07 15:11:43,34,Data Retrieval IV,127,SMG,IDW,2,0,,,
2021-11-07 15:11:58,34,Data Retrieval IV,127,HG,P38,2,0,,,
2021-11-07 15:13:04,34,Data Retrieval IV,128,MG,DP28,2,0,,,
2021-11-07 15:13:30,34,Data Retrieval IV,128,HG,FF FNP9,2,0,,,
2021-11-07 15:14:34,34,Data Retrieval IV,128,HG,P38,2,0,,,
2021-11-07 15:16:08,34,Data Retrieval IV,129,SMG,M38,2,0,,,
2021-11-07 15:16:31,34,Data Retrieval IV,129,SMG,M3,2,0,,,
2021-11-07 15:17:52,34,Data Retrieval IV,130,RF,FF FN49,2,0,,,
2021-11-07 15:18:17,34,Data Retrieval IV,130,HG,M1911,2,0,,,
2021-11-07 15:18:35,34,Data Retrieval IV,130,RF,SVT-38,2,0,,,
2021-11-07 15:20:00,34,Data Retrieval IV,131,HG,FF FNP9,2,0,,,
2021-11-07 15:20:25,34,Data Retrieval IV,131,SMG,M38,2,0,,,
2021-11-07 15:20:43,34,Data Retrieval IV,131,SMG,m45,2,0,,,
2021-11-07 15:26:49,34,Data Retrieval IV,132,SMG,IDW,2,0,,,
2021-11-07 15:27:19,34,Data Retrieval IV,132,HG,P38,2,0,,,
2021-11-07 15:28:23,34,Data Retrieval IV,133,SMG,Type64,2,0,,,
2021-11-07 15:28:48,34,Data Retrieval IV,133,HG,MP-446,2,0,,,
2021-11-07 15:29:02,34,Data Retrieval IV,133,HG,P38,2,0,,,
2021-11-07 15:30:18,34,Data Retrieval IV,134,HG,Astra,3,1,,,
2021-11-07 15:30:38,34,Data Retrieval IV,134,AR,L85A1,2,0,,,
2021-11-07 15:33:02,34,Data Retrieval IV,135,RF,SKS,2,0,,,
2021-11-07 15:33:27,34,Data Retrieval IV,135,MG,MG34,2,0,,,
2021-11-07 15:33:43,34,Data Retrieval IV,135,HG,PPK,2,0,,,
2021-11-07 15:35:40,34,Data Retrieval IV,136,MG,DP28,2,0,,,
2021-11-07 15:36:47,34,Data Retrieval IV,136,AR,Galil,2,0,,,
2021-11-07 15:39:43,34,Data Retrieval IV,137,AR,Galil,2,0,,,
2021-11-07 15:40:09,34,Data Retrieval IV,137,SMG,Skorpion,3,1,,,
2021-11-07 15:40:34,34,Data Retrieval IV,137,SMG,MP40,2,0,,,
2021-11-07 15:41:53,34,Data Retrieval IV,138,AR,SIG-510,2,0,,,
2021-11-07 15:42:26,34,Data Retrieval IV,138,HG,P38,2,0,,,
2021-11-07 15:43:18,34,Data Retrieval IV,139,SMG,m45,2,0,,,
2021-11-07 15:43:43,34,Data Retrieval IV,139,AR,CZ-805,3,1,,,
2021-11-07 15:43:58,34,Data Retrieval IV,139,HG,P38,2,0,,,
2021-11-07 15:57:53,64,Final Wish IV,8,RF,SVT-38,2,0,,,
2021-11-07 15:58:42,64,Final Wish IV,8,RF,SV-98,3,1,,,
2021-11-07 15:59:12,64,Final Wish IV,8,AR,Galil,2,0,,,
2021-11-07 16:00:22,64,Final Wish IV,8,HG,M1895,2,0,,,
2021-11-07 16:00:53,64,Final Wish IV,8,RF,FF FN49,2,0,,,
2021-11-07 16:01:14,64,Final Wish IV,8,RF,SKS,2,0,,,
2021-11-07 16:02:16,64,Final Wish IV,9,MG,LWMMG,2,0,,,
2021-11-07 16:02:40,64,Final Wish IV,9,SMG,IDW,2,0,,,
2021-11-07 16:03:30,64,Final Wish IV,9,SMG,Ingram,3,1,,,
2021-11-07 16:04:02,64,Final Wish IV,9,HG,M9,3,1,,,
2021-11-07 16:04:31,64,Final Wish IV,9,MG,MG34,2,0,,,
2021-11-07 16:05:42,64,Final Wish IV,9,SMG,STEN MkⅡ,3,1,,,
2021-11-07 16:06:12,64,Final Wish IV,9,HG,P08,3,1,,,
2021-11-07 16:06:37,64,Final Wish IV,9,HG,M1911,2,0,,,
2021-11-07 16:08:28,64,Final Wish IV,10,SMG,IDW,2,0,,,
2021-11-07 16:09:02,64,Final Wish IV,10,RF,FF FN49,2,0,,,
2021-11-07 16:09:32,64,Final Wish IV,10,AR,Galil,2,0,,,
2021-11-07 16:10:37,64,Final Wish IV,10,AR,SIG-510,2,0,,,
2021-11-07 16:11:22,64,Final Wish IV,10,SMG,PP-2000,2,0,,,
2021-11-07 16:13:14,64,Final Wish IV,11,RF,SVT-38,2,0,,,
2021-11-07 16:13:49,64,Final Wish IV,11,SMG,PP-2000,2,0,,,
2021-11-07 16:14:23,64,Final Wish IV,11,RF,SVT-38,2,0,,,
2021-11-07 16:14:52,64,Final Wish IV,11,HG,M1895,2,0,,,
2021-11-07 16:15:30,64,Final Wish IV,11,SMG,m45,2,0,,,
2021-11-07 16:16:01,64,Final Wish IV,11,AR,SIG-510,2,0,,,
2021-11-07 16:16:26,64,Final Wish IV,11,HG,M1911,2,0,,,
2021-11-07 16:18:37,64,Final Wish IV,13,RF,FF FN49,2,0,,,
2021-11-07 16:19:01,64,Final Wish IV,13,AR,L85A1,2,0,,,
2021-11-07 16:19:39,64,Final Wish IV,13,AR,L85A1,2,0,,,
2021-11-07 16:20:12,64,Final Wish IV,13,RF,VM59,2,0,,,
2021-11-07 16:20:41,64,Final Wish IV,13,SMG,M38,2,0,,,
2021-11-07 16:21:54,64,Final Wish IV,13,RF,VM59,2,0,,,
2021-11-07 16:22:24,64,Final Wish IV,13,MG,MG34,2,0,,,
2021-11-07 16:22:49,64,Final Wish IV,13,MG,Bren,3,1,,,
2021-11-07 16:26:43,64,Final Wish IV,14,RF,VM59,2,0,,,
2021-11-07 16:27:20,64,Final Wish IV,14,SMG,M38,2,0,,,
2021-11-07 16:27:54,64,Final Wish IV,14,SMG,Spectre M4,2,0,,,
2021-11-07 16:28:24,64,Final Wish IV,14,AR,L85A1,2,0,,,
2021-11-07 16:29:39,64,Final Wish IV,14,RF,SKS,2,0,,,
2021-11-07 16:30:10,64,Final Wish IV,14,RF,G43,2,0,,,
2021-11-07 16:30:35,64,Final Wish IV,14,SMG,M38,2,0,,,
2021-11-07 16:31:51,64,Final Wish IV,15,MG,MG34,2,0,,,
2021-11-07 16:32:15,64,Final Wish IV,15,HG,M1911,2,0,,,
2021-11-07 16:32:52,64,Final Wish IV,15,HG,M1895,2,0,,,
2021-11-07 16:33:25,64,Final Wish IV,15,RF,VM59,2,0,,,
2021-11-07 16:33:55,64,Final Wish IV,15,AR,Gr G3,2,0,,,
2021-11-07 16:35:08,64,Final Wish IV,15,RF,FF FN49,2,0,,,
2021-11-07 16:35:38,64,Final Wish IV,15,RF,VM59,2,0,,,
2021-11-07 16:36:04,64,Final Wish IV,15,AR,Gr G3,2,0,,,
2021-11-07 16:38:59,64,Final Wish IV,16,HG,MP-446,2,0,,,
2021-11-07 16:39:32,64,Final Wish IV,16,RF,M1A1,3,1,,,
2021-11-07 18:09:17,74,Retrieval IV,3,AR,L85A1,2,0,,,
2021-11-07 18:15:00,10008,The Wolves Gather IV,31,HG,M1895,2,0,,,
2021-11-07 18:16:48,10008,The Wolves Gather IV,31,RF,SVT-38,2,0,,,
2021-11-07 18:17:44,10008,The Wolves Gather IV,31,HG,Type59,3,1,,,
2021-11-07 18:18:42,10008,The Wolves Gather IV,31,AR,StG44,3,1,,,
2021-11-07 18:19:10,10008,The Wolves Gather IV,31,AR,SIG-510,2,0,,,
2021-11-07 18:21:34,10008,The Wolves Gather IV,32,RF,SVT-38,2,0,,,
2021-11-07 18:22:48,10008,The Wolves Gather IV,32,HG,P38,2,0,,,
2021-11-07 18:23:57,10008,The Wolves Gather IV,32,HG,P38,2,0,,,
2021-11-07 18:24:54,10008,The Wolves Gather IV,32,SMG,Type64,2,0,,,
2021-11-07 18:25:25,10008,The Wolves Gather IV,32,AR,SIG-510,2,0,,,
2021-11-07 18:25:25,10008,The Wolves Gather IV,32,HG,PPK,2,0,,,
2021-11-07 18:27:24,10008,The Wolves Gather IV,33,SMG,IDW,2,0,,,
2021-11-07 18:28:55,10008,The Wolves Gather IV,33,SMG,M3,2,0,,,
2021-11-07 18:29:23,10008,The Wolves Gather IV,33,HG,M1911,2,0,,,
2021-11-07 18:29:54,10008,The Wolves Gather IV,33,SMG,IDW,2,0,,,
2021-11-07 18:29:54,10008,The Wolves Gather IV,33,AR,Galil,2,0,,,
2021-11-07 18:33:15,10008,The Wolves Gather IV,34,HG,M1895,2,0,,,
2021-11-07 18:35:16,10008,The Wolves Gather IV,34,MG,MG34,2,0,,,
2021-11-07 18:35:55,10008,The Wolves Gather IV,34,HG,PPK,2,0,,,
2021-11-07 18:39:13,10008,The Wolves Gather IV,35,AR,L85A1,2,0,,,
2021-11-07 18:39:39,10008,The Wolves Gather IV,35,RF,SVT-38,2,0,,,
2021-11-07 18:41:05,10008,The Wolves Gather IV,35,HG,M1895,2,0,,,
2021-11-07 18:41:30,10008,The Wolves Gather IV,35,HG,P38,2,0,,,
2021-11-07 18:41:30,10008,The Wolves Gather IV,35,RF,SKS,2,0,,,
2021-11-07 18:45:22,10008,The Wolves Gather IV,36,AR,SIG-510,2,0,,,
2021-11-07 18:47:01,10008,The Wolves Gather IV,36,HG,P38,2,0,,,
2021-11-07 18:47:47,10008,The Wolves Gather IV,36,RF,SKS,2,0,,,
2021-11-07 18:48:23,10008,The Wolves Gather IV,36,SMG,IDW,2,0,,,
2021-11-07 18:48:48,10008,The Wolves Gather IV,36,RF,SKS,2,0,,,
2021-11-07 18:48:48,10008,The Wolves Gather IV,36,RF,SVT-38,2,0,,,
2021-11-07 18:53:09,10008,The Wolves Gather IV,37,SMG,M38,2,0,,,
2021-11-07 18:54:55,10008,The Wolves Gather IV,37,HG,FF FNP9,2,0,,,
2021-11-07 18:55:20,10008,The Wolves Gather IV,37,SMG,Spectre M4,2,0,,,
2021-11-07 18:55:20,10008,The Wolves Gather IV,37,AR,Gr G3,2,0,,,
2021-11-07 20:04:34,10030,Cognitive Conundrum I,3,AR,FF F2000,2,0,,,
2021-11-07 20:04:59,10030,Cognitive Conundrum I,3,AR,Galil,2,0,,,
