Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
824,Int.4,Day,291,SMG,43M,1,0,1,93,5%,150%,15,12,3,8,60,0,0,100,0,1,0,-,-,-,207,25,31,36,41,187
824,Int.4,Day,340,AR,TKB-408,1,0,1,58,20%,150%,15,20,7,7,48,0,0,100,0,1,0,-,-,-,187,25,30,35,41,188
824,Int.4,Day,356,AR,A-545,1,0,1,55,20%,150%,15,20,7,7,54,0,0,100,0,1,0,-,-,-,187,25,30,35,41,189
824,Int.4,Day,108,AR,CZ-805,1,0,1,58,20%,150%,15,17,8,7,52,0,0,100,0,1,0,-,-,-,182,25,30,35,40,190
824,Int.4,Day,239,AR,Type03,1,0,1,58,20%,150%,15,21,8,7,50,0,0,100,0,1,0,-,-,-,186,25,30,35,40,191
824,Int.4,Day,169,SMG,SCW,1,0,1,84,5%,150%,15,13,3,11,65,0,0,100,0,1,0,-,-,-,204,25,30,35,40,192
824,Int.4,Day,297,AR,FI M82,1,0,1,57,20%,150%,15,19,7,7,50,0,0,100,0,1,0,-,-,-,182,25,30,35,40,193
824,Int.4,Day,344,AR,FARA 83,1,0,1,55,20%,150%,15,18,8,7,52,0,0,100,0,1,0,-,-,-,182,25,30,35,40,194
824,Int.4,Day,343,AR,APC556,1,0,1,57,20%,150%,15,18,7,7,51,0,0,100,0,1,0,-,-,-,182,25,30,35,40,195
824,Int.4,Day,134,AR,AR70,1,0,1,55,20%,150%,15,19,7,6,48,0,0,100,0,1,0,-,-,-,174,23,28,33,38,196
824,Int.4,Day,170,AR,ASh-12.7,3,0,1,57,20%,150%,15,25,7,6,40,0,0,100,0,1,0,-,-,-,177,24,29,34,38,197
824,Int.4,Day,19,SMG,FMG-9,1,0,1,71,5%,150%,15,11,3,13,63,0,0,100,0,1,0,-,-,-,189,23,28,33,37,198
824,Int.4,Day,249,MG,62 Shiki,12,0,2,188,5%,150%,15,41,8,8,88,0,9,100,0,1,0,-,-,-,586,21,26,30,35,199
824,Int.4,Day,195,MG,Gr MG23,10,0,2,162,5%,150%,15,35,8,8,95,0,9,100,0,1,0,-,-,-,536,20,24,28,32,200
824,Int.4,Day,1009,HG,El Clear,1,0,1,33,20%,150%,15,11,8,11,39,0,0,100,0,1,0,-,-,-,148,20,24,28,32,201
824,Int.4,Day,1010,HG,El Fail,1,0,1,33,20%,150%,15,11,8,11,39,0,0,100,0,1,0,-,-,-,148,20,24,28,32,202
824,Int.4,Day,277,HG,Gr VP70,1,0,1,33,20%,150%,15,12,8,10,40,0,0,100,0,1,0,-,-,-,142,19,23,27,31,203
824,Int.4,Day,140,HG,PSM,1,0,1,29,20%,150%,15,9,9,14,42,0,0,100,0,1,0,-,-,-,139,19,22,26,30,204
824,Int.4,Day,132,HG,Type59,1,0,1,30,20%,150%,15,11,8,12,40,0,0,100,0,1,0,-,-,-,139,19,22,26,30,205
824,Int.4,Day,312,RF,VSK-94,1,0,1,44,40%,150%,15,48,10,5,25,0,0,100,0,10,0,-,-,-,244,18,21,25,29,206
824,Int.4,Day,334,RF,Model 99,1,0,1,49,40%,150%,15,47,11,6,23,0,0,100,0,10,0,-,-,-,249,18,22,26,29,207
824,Int.4,Day,124,RF,Super SASS,11,0,1,49,40%,150%,15,56,16,8,29,0,0,100,0,1,0,-,-,-,228,17,20,23,27,208
824,Int.4,Day,325,SG,PM5,1,0,1,119,40%,150%,15,14,3,3,20,3,5,100,0,1,0,-,-,-,251,15,18,21,25,209
824,Int.4,Day,117,RF,Gr PSG-1,2,0,1,47,40%,150%,15,51,12,6,28,0,0,100,0,1,0,-,-,-,203,15,18,21,24,210
824,Int.4,Day,273,RF,SSG3000,1,0,1,44,40%,150%,15,48,11,5,25,0,0,100,0,1,0,-,-,-,185,13,16,19,22,211
824,Int.4,Day,226,RF,Mk 12,1,0,1,41,40%,150%,15,38,11,5,31,0,0,100,0,1,0,-,-,-,181,13,16,19,21,212
824,Int.4,Day,255,RF,Scout,1,0,1,45,40%,150%,15,46,11,6,24,0,0,100,0,1,0,-,-,-,180,13,16,18,21,213
824,Int.4,Day,268,RF,T-CMS,1,0,1,44,40%,150%,15,48,11,5,25,0,0,100,0,1,0,-,-,-,182,13,16,19,21,214
824,Int.4,Day,308,RF,C14,1,0,1,47,40%,150%,15,50,11,5,22,0,0,100,0,1,0,-,-,-,180,13,16,18,21,215
824,Int.4,Day,360,RF,TFQ,1,0,1,45,40%,150%,15,44,10,4,25,0,0,81,0,1,0,-,-,-,178,13,16,18,21,216
824,Int.4,Day,147,RF,SSG 69,1,0,1,40,40%,150%,15,50,11,6,20,0,0,100,0,1,0,-,-,-,169,12,15,17,20,217
824,Int.4,Day,174,RF,Type81R,1,0,1,38,40%,150%,15,46,11,6,21,0,0,100,0,1,0,-,-,-,166,12,14,17,19,218
824,Int.4,Day,1033,MG,Hanazono Yurine,1,0,1,91,5%,150%,15,36,5,4,87,0,10,100,0,10,0,-,-,-,317,11,14,16,19,219
824,Int.4,Day,254,MG,UKM-2000,1,0,1,85,5%,150%,15,37,5,5,81,0,11,100,0,1,0,-,-,-,255,9,11,13,15,220
824,Int.4,Day,319,MG,PM1910,1,0,1,95,5%,150%,15,36,5,5,72,0,10,100,0,1,0,-,-,-,259,9,11,13,15,221
824,Int.4,Day,271,MG,K3,1,0,1,83,5%,150%,15,30,5,6,90,0,9,100,0,1,0,-,-,-,237,8,10,12,14,222
824,Int.4,Day,111,MG,AAT-52,1,0,1,91,5%,150%,15,34,4,4,87,0,10,50,0,1,0,-,-,-,237,8,10,12,14,223
824,Int.4,Day,1026,MG,Claes,1,0,1,79,5%,150%,15,28,5,5,90,0,8,100,0,1,0,-,-,-,232,8,10,12,13,224
824,Int.4,Day,240,MG,Mk46,1,0,1,81,5%,150%,15,28,5,5,93,0,9,100,0,1,0,-,-,-,233,8,10,12,13,225
824,Int.4,Day,362,MG,LS26,1,0,1,83,5%,150%,15,39,4,3,65,0,9,81,0,1,0,-,-,-,231,8,10,12,13,226
828,Int.8,Day,347,SMG,SR2,100,0,5,1040,5%,100%,195,48,45,69,116,0,0,100,0,10,0,Processor Chip (Body) (5-Star),AP (Ammo) (5-Star),Red Dot (Acc) (5-Star),8149,1018,1222,1426,1629,1
828,Int.8,Day,164,SG,FP-6,100,0,5,1300,40%,150%,15,33,34,19,28,35,4,100,0,10,0,Plate (Body) (5-Star),Slug (Shell) (5-Star),SF Taclight (Acc) (5-Star),8373,1004,1205,1406,1607,2
828,Int.8,Day,213,SMG,C-MS,100,0,5,925,5%,100%,195,49,46,79,111,0,0,100,0,10,0,Processor Chip (Body) (5-Star),AP (Ammo) (5-Star),Red Dot (Acc) (5-Star),7951,993,1192,1391,1590,3
828,Int.8,Day,183,HG,Contender,100,0,5,330,70%,150%,195,49,110,107,44,0,0,100,0,10,0,RMR (Acc) (5-Star),AP (Ammo) (5-Star),X Exo (Body) (5-Star),4860,972,1166,1360,1555,4
828,Int.8,Day,20114,HG,Welrod MkⅡ Mod,120,3,5,410,40%,150%,8,48,79,136,52,5,0,100,0,10,10,SF Taclight (Acc) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),4814,962,1155,1347,1540,5
828,Int.8,Day,162,SG,SPAS-12,100,0,5,1375,40%,150%,15,35,32,16,32,32,4,100,0,10,0,Plate (Body) (5-Star),Slug (Shell) (5-Star),SF Taclight (Acc) (5-Star),7866,943,1132,1321,1510,6
828,Int.8,Day,20161,SG,Type97S Mod,115,3,5,1345,40%,150%,15,38,34,25,28,33,3,100,0,10,10,Sp. Eq (Exclusive) (5-Star),Flash (Shell) (5-Star),SF Taclight (Acc) (5-Star),9196,919,1103,1287,1471,7
828,Int.8,Day,20143,SMG,RO635 Mod,120,3,5,1040,5%,150%,8,40,46,126,96,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),7177,897,1076,1255,1435,8
828,Int.8,Day,20026,SMG,Gr MP5 Mod,120,3,5,905,5%,150%,8,53,30,148,90,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7121,890,1068,1246,1424,9
828,Int.8,Day,20221,HG,GSh-18 Mod,120,3,5,370,50%,150%,50,51,76,115,61,0,0,100,0,10,10,RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),X Exo (Body) (5-Star),4445,889,1066,1244,1422,10
828,Int.8,Day,20032,SMG,Micro Uzi Mod,120,3,5,885,5%,100%,8,68,50,88,128,0,0,100,0,10,10,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7087,885,1063,1240,1417,11
828,Int.8,Day,20097,HG,M950A Mod,120,3,5,400,40%,150%,8,50,60,121,72,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),4421,884,1061,1237,1414,12
828,Int.8,Day,286,SMG,K-PDW,100,0,5,900,5%,100%,8,65,45,75,105,0,0,100,0,10,0,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),5860,879,1054,1230,1406,13
828,Int.8,Day,163,SG,AA-12,100,0,5,1345,40%,150%,15,47,33,18,39,33,5,100,0,10,0,Plate (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),SF Taclight (Acc) (5-Star),8750,875,1050,1225,1400,14
828,Int.8,Day,20159,SG,RMB-93 Mod,115,3,5,1235,40%,150%,15,35,33,23,29,35,4,100,0,10,10,Sp. Eq (Exclusive) (5-Star),Flash (Shell) (5-Star),SF Taclight (Acc) (5-Star),8723,872,1046,1221,1395,15
828,Int.8,Day,1034,SG,Minos,100,0,5,1430,40%,172%,15,56,49,15,24,33,4,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),8656,865,1038,1211,1384,16
828,Int.8,Day,20101,SMG,UMP9 Mod,116,3,5,900,5%,100%,8,71,33,103,112,0,0,99,0,10,10,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6915,864,1037,1210,1383,17
828,Int.8,Day,20007,HG,Stechkin Mod,120,3,5,425,70%,150%,8,49,74,93,66,0,0,100,0,10,10,RMR (Acc) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),4246,849,1019,1188,1358,18
828,Int.8,Day,245,SMG,P90,100,0,5,950,5%,150%,8,41,26,143,93,0,0,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6657,832,998,1164,1331,19
828,Int.8,Day,20012,HG,C96 Mod,120,3,5,425,45%,150%,8,43,55,130,64,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),T Exo (Body) (5-Star),4145,829,994,1160,1326,20
828,Int.8,Day,1023,SMG,Henrietta,100,0,5,950,5%,100%,8,62,46,88,117,0,0,100,0,10,0,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),6581,822,987,1151,1316,21
828,Int.8,Day,127,SMG,Type79,100,0,5,970,5%,100%,15,74,43,74,108,0,0,100,0,10,0,Processor Chip (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Red Dot (Acc) (5-Star),6521,815,978,1141,1304,22
828,Int.8,Day,160,SG,Saiga-12,100,0,5,1320,40%,172%,15,54,43,10,35,34,5,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),8130,813,975,1138,1300,23
828,Int.8,Day,135,SMG,SR-3MP,100,0,5,970,5%,100%,8,73,33,81,115,0,0,100,0,10,0,Processor Chip (Body) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6499,812,974,1137,1299,24
828,Int.8,Day,228,SMG,100 Shiki,100,0,5,1060,25%,150%,8,40,15,131,76,0,0,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6468,808,970,1131,1293,25
828,Int.8,Day,115,SMG,Suomi,100,0,5,1100,5%,150%,8,39,46,106,92,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),6462,807,969,1130,1292,26
828,Int.8,Day,1019,SMG,Dorothy Haze,100,0,5,880,5%,100%,8,68,47,96,103,0,0,150,1,10,0,Processor Chip (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Red Dot (Acc) (5-Star),6458,807,968,1130,1291,27
828,Int.8,Day,341,SMG,SP9,100,0,5,1100,5%,150%,8,39,44,108,88,0,0,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),6450,806,967,1128,1290,28
828,Int.8,Day,16,SMG,Thompson,100,0,5,1190,5%,150%,8,40,43,99,81,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Red Dot (Acc) (5-Star),6430,803,964,1125,1286,29
828,Int.8,Day,188,SG,S.A.T.8,100,0,5,1410,40%,172%,15,46,44,11,32,33,4,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Red Dot (Acc) (5-Star),8040,804,964,1125,1286,30
828,Int.8,Day,20001,HG,SAA Mod,119,3,5,415,40%,150%,8,51,54,128,50,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),T Exo (Body) (5-Star),3998,799,959,1119,1279,31
828,Int.8,Day,20154,SG,M500 Mod,119,3,5,1355,40%,196%,15,50,43,10,29,33,4,100,0,10,10,Plate (Body) (5-Star),Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),7983,798,957,1117,1277,32
828,Int.8,Day,20103,SMG,UMP45 Mod,119,3,5,975,30%,150%,8,40,15,131,83,0,0,100,0,10,10,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6364,795,954,1113,1272,33
828,Int.8,Day,323,SG,LTLX7000,100,0,5,1375,40%,172%,15,48,29,10,24,36,5,97,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),EOT (Holographic) (5-Star),7894,789,947,1105,1263,34
828,Int.8,Day,20104,SMG,Gr G36c Mod,100,1,5,1060,5%,150%,8,52,29,107,80,0,0,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),EOT (Holographic) (5-Star),6313,789,946,1104,1262,35
828,Int.8,Day,20008,HG,Makarov Mod,114,2,5,340,50%,150%,8,46,87,129,61,0,0,100,0,10,10,RMR (Acc) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3940,788,945,1103,1260,36
828,Int.8,Day,242,HG,P22,100,0,5,350,50%,150%,8,45,90,136,62,0,0,100,0,10,0,RMR (Acc) (5-Star),HP (Ammo) (5-Star),X Exo (Body) (5-Star),3902,780,936,1092,1248,37
828,Int.8,Day,4,HG,Python,100,0,5,350,70%,150%,8,62,106,107,49,0,0,100,0,10,0,RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),X Exo (Body) (5-Star),3898,779,935,1091,1247,38
828,Int.8,Day,324,SG,M6 ASW,100,0,5,1300,40%,172%,15,64,30,13,24,33,4,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),EOT (Holographic) (5-Star),7762,776,931,1086,1241,39
828,Int.8,Day,20152,SG,M1897 Mod,115,3,5,1345,88%,150%,15,56,26,10,26,33,4,100,0,10,10,Plate (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Optical (Acc) (5-Star),7725,772,927,1081,1236,40
828,Int.8,Day,351,SG,M26-MASS,100,0,5,1265,40%,172%,15,60,30,13,26,33,5,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),EOT (Holographic) (5-Star),7651,765,918,1071,1224,41
828,Int.8,Day,229,SG,M870,100,0,5,1320,40%,172%,15,58,28,11,25,34,4,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),EOT (Holographic) (5-Star),7644,764,917,1070,1223,42
828,Int.8,Day,311,SMG,Lusa,100,0,5,1025,5%,150%,15,33,28,108,89,0,0,100,0,10,0,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),EOT (Holographic) (5-Star),6010,751,901,1051,1202,43
828,Int.8,Day,202,HG,Thunder,100,0,5,430,60%,150%,15,43,60,108,36,0,0,100,0,1,0,Supp (Silencer) (5-Star),Flare (Ammo) (5-Star),T Exo (Body) (5-Star),3129,750,901,1051,1201,44
828,Int.8,Day,1028,SMG,Agent Vector,100,0,5,925,5%,100%,8,70,26,75,122,0,0,100,0,10,0,Processor Chip (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),EOT (Holographic) (5-Star),5981,747,897,1046,1196,45
828,Int.8,Day,315,SMG,AUG Para,100,0,5,925,5%,150%,15,33,30,123,83,0,0,100,0,10,0,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),EOT (Holographic) (5-Star),5961,745,894,1043,1192,46
828,Int.8,Day,20002,HG,M1911 Mod,115,3,5,370,50%,150%,8,47,74,101,58,0,0,100,0,10,10,RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),X Exo (Body) (5-Star),3690,738,885,1033,1180,47
828,Int.8,Day,1017,HG,Jill Stingray,100,0,5,400,40%,150%,15,26,56,161,55,0,0,100,0,10,0,Supp (Silencer) (5-Star),Sp. Eq (Exclusive) (5-Star),T Exo (Body) (5-Star),3686,737,884,1032,1179,48
828,Int.8,Day,1022,SG,Dana Zane,100,0,5,1345,88%,150%,15,46,36,12,26,33,1,100,0,10,0,Sp. Eq (Exclusive) (5-Star),Flash (Shell) (5-Star),Optical (Acc) (5-Star),7332,733,879,1026,1173,49
828,Int.8,Day,234,SMG,JS 9,100,0,5,900,25%,150%,15,23,16,136,89,0,0,100,0,10,0,T Exo (Body) (5-Star),-,Supp (Silencer) (5-Star),5694,711,854,996,1138,50
828,Int.8,Day,203,SMG,Honey Badger,100,0,5,990,25%,150%,15,50,14,108,82,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,Supp (Silencer) (5-Star),5685,710,852,994,1137,51
828,Int.8,Day,233,HG,Px4 Storm,100,0,5,340,40%,150%,15,37,73,143,57,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,X Exo (Body) (5-Star),3543,708,850,992,1133,52
828,Int.8,Day,96,HG,Grizzly,100,0,5,430,50%,150%,15,40,74,100,54,0,0,100,0,10,0,RMR (Acc) (5-Star),-,Sp. Eq (Exclusive) (5-Star),3538,707,849,990,1132,53
828,Int.8,Day,294,HG,Webley,100,0,5,430,40%,150%,15,25,70,131,57,0,0,100,0,10,0,Supp (Silencer) (5-Star),-,T Exo (Body) (5-Star),3533,706,847,989,1130,54
828,Int.8,Day,28,SMG,Gr MP7,100,0,5,990,25%,150%,15,26,14,118,91,0,0,100,0,10,0,T Exo (Body) (5-Star),-,Supp (Silencer) (5-Star),5649,706,847,988,1129,55
828,Int.8,Day,1018,HG,Sei Asagiri,100,0,5,425,40%,150%,15,32,62,125,53,0,0,100,0,10,0,Supp (Silencer) (5-Star),-,Sp. Eq (Exclusive) (5-Star),3522,704,845,986,1127,56
828,Int.8,Day,20136,SMG,PP-19 Mod,107,1,5,935,25%,150%,15,23,15,127,91,0,0,100,0,10,0,T Exo (Body) (5-Star),-,Supp (Silencer) (5-Star),5614,701,842,982,1122,57
828,Int.8,Day,20029,SMG,STEN MkⅡ Mod,100,1,5,950,25%,150%,15,24,17,124,86,0,0,100,0,10,0,T Exo (Body) (5-Star),-,Supp (Silencer) (5-Star),5593,699,838,978,1118,58
828,Int.8,Day,20055,AR,M4A1 Mod,120,3,5,565,68%,150%,15,93,53,53,100,15,0,100,0,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7988,698,838,978,1118,59
828,Int.8,Day,251,SMG,X95,100,0,5,970,25%,150%,15,30,14,116,90,0,0,100,0,10,0,T Exo (Body) (5-Star),-,Supp (Silencer) (5-Star),5576,697,836,975,1115,60
828,Int.8,Day,126,HG,NZ75,100,0,5,365,50%,150%,15,35,66,118,63,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,X Exo (Body) (5-Star),3484,696,836,975,1114,61
828,Int.8,Day,20005,HG,M1895 Mod,115,3,5,355,40%,150%,15,31,55,153,45,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),-,T Exo (Body) (5-Star),3471,694,833,971,1110,62
828,Int.8,Day,20122,AR,Gr G11 Mod,120,3,5,620,68%,175%,15,91,61,47,97,0,0,100,0,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7552,660,792,925,1057,63
828,Int.8,Day,20293,AR,AK-15 Mod,115,3,5,590,68%,170%,15,107,57,76,78,0,0,100,0,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7459,652,783,913,1044,64
828,Int.8,Day,20094,SMG,Type64 Mod,106,1,5,890,25%,150%,15,30,13,112,93,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,Supp (Silencer) (5-Star),5080,635,762,889,1016,65
828,Int.8,Day,20125,MG,Gr MG4 Mod,115,3,5,925,40%,150%,615,96,75,35,139,0,15,100,0,10,10,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),16826,630,757,883,1009,66
828,Int.8,Day,333,SMG,VP1915,100,0,5,1015,25%,100%,15,42,13,80,116,0,0,100,0,10,0,Processor Chip (Body) (5-Star),-,Supp (Silencer) (5-Star),5040,630,756,882,1008,67
828,Int.8,Day,20065,AR,416 Mod,120,3,5,620,45%,160%,15,111,68,70,79,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7202,630,756,882,1008,68
828,Int.8,Day,20,SMG,Vector,100,0,5,925,25%,100%,15,47,12,85,126,0,0,100,0,10,0,Processor Chip (Body) (5-Star),-,Supp (Silencer) (5-Star),5016,627,752,877,1003,69
828,Int.8,Day,364,SMG,MPK,100,0,5,925,25%,100%,15,47,14,89,103,0,0,100,0,10,0,Processor Chip (Body) (5-Star),-,Supp (Silencer) (5-Star),4972,621,745,870,994,70
828,Int.8,Day,363,SMG,MPL,100,0,5,925,25%,100%,15,48,14,86,103,0,0,100,0,10,0,Processor Chip (Body) (5-Star),-,Supp (Silencer) (5-Star),4911,613,736,859,982,71
828,Int.8,Day,20056,AR,M4 SOPMOD II Mod,120,3,5,565,78%,150%,15,110,68,49,77,0,0,100,0,10,10,Optical (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),6890,602,723,844,964,72
828,Int.8,Day,151,SG,M1887,100,0,5,1375,88%,150%,15,41,33,13,22,22,4,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5997,599,719,839,959,73
828,Int.8,Day,18,SMG,Ingram,100,0,5,880,40%,100%,15,45,12,92,112,0,0,100,0,10,0,Processor Chip (Body) (5-Star),-,Sp. Eq (Exclusive) (5-Star),4794,599,719,838,958,74
828,Int.8,Day,350,SG,FO-12,100,0,5,1280,88%,172%,15,47,14,12,36,23,5,100,0,10,0,-,Buck (Shell) (5-Star),Optical (Acc) (5-Star),5958,595,714,834,953,75
828,Int.8,Day,282,SG,DP-12,100,0,5,1265,88%,150%,15,33,34,14,30,23,5,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5944,594,713,832,951,76
828,Int.8,Day,157,SG,Am KSG,100,0,5,1265,88%,150%,15,31,34,13,30,24,5,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5925,592,711,829,948,77
828,Int.8,Day,281,SG,CAWS,100,0,5,1235,88%,150%,15,32,33,14,35,23,5,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5927,592,711,829,948,78
828,Int.8,Day,295,SMG,CF-05,100,0,5,950,25%,100%,15,43,14,87,112,0,0,100,0,1,0,Processor Chip (Body) (5-Star),-,Supp (Silencer) (5-Star),4740,592,711,829,948,79
828,Int.8,Day,177,SMG,KLIN,100,0,5,950,25%,100%,15,42,12,88,120,0,0,100,0,1,0,Processor Chip (Body) (5-Star),-,Supp (Silencer) (5-Star),4716,589,707,825,943,80
828,Int.8,Day,336,SMG,PPD-40,100,0,5,925,25%,100%,15,43,14,89,113,0,0,100,0,1,0,Processor Chip (Body) (5-Star),-,Supp (Silencer) (5-Star),4715,589,707,825,943,81
828,Int.8,Day,280,SMG,MAT-49,100,0,5,925,25%,100%,15,46,15,87,105,0,0,100,0,1,0,Processor Chip (Body) (5-Star),-,Supp (Silencer) (5-Star),4692,586,703,821,938,82
828,Int.8,Day,102,SMG,UMP40,100,0,5,900,25%,100%,15,44,15,89,110,0,0,100,0,1,0,Processor Chip (Body) (5-Star),-,Supp (Silencer) (5-Star),4663,582,699,816,932,83
828,Int.8,Day,352,SG,Nova,100,0,5,1320,88%,150%,15,33,34,17,29,19,7,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5819,581,698,814,931,84
828,Int.8,Day,20057,AR,ST AR-15 Mod,120,3,5,540,68%,180%,15,103,68,55,68,0,0,100,0,10,10,Optical (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),6561,574,688,803,918,85
828,Int.8,Day,153,SG,M37,100,0,5,1265,40%,140%,15,43,43,13,38,22,4,100,0,1,0,-,Birdshot (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),5731,573,687,802,916,86
828,Int.8,Day,88,MG,MG3,100,0,5,990,35%,150%,515,65,38,21,125,0,40,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),15154,568,681,795,909,87
828,Int.8,Day,302,SG,Defender,100,0,5,1235,88%,150%,15,40,34,18,27,18,8,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5685,568,682,795,909,88
828,Int.8,Day,1025,SG,Triela,100,0,5,1265,113%,172%,15,54,13,13,26,21,4,100,0,10,0,-,Sp. Eq (Exclusive) (5-Star),Optical (Acc) (5-Star),5675,567,681,794,908,89
828,Int.8,Day,62,AR,Gr G41,100,0,5,635,68%,150%,15,98,61,62,77,0,0,100,0,10,0,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6339,554,665,776,887,90
828,Int.8,Day,165,SG,M1014,100,0,5,1375,88%,150%,15,33,33,12,32,21,4,100,0,1,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5549,554,665,776,887,91
828,Int.8,Day,326,SG,512,100,0,5,1280,88%,150%,15,39,36,14,31,20,3,100,0,1,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5456,545,654,763,872,92
828,Int.8,Day,189,SG,USAS-12,100,0,5,1300,88%,150%,15,31,32,11,37,22,5,100,0,1,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5445,544,653,762,871,93
